subj_idx,SubjectID,Group,stim,response,rt,Phase
15,P016,AgencyEMS,Right,1,0.18069,PostTest
15,P016,AgencyEMS,Left,1,0.21269,PostTest
15,P016,AgencyEMS,Right,1,0.21169,PostTest
15,P016,AgencyEMS,Right,1,0.21569,PostTest
15,P016,AgencyEMS,Left,1,0.19469,PostTest
15,P016,AgencyEMS,Left,1,0.24069,PostTest
15,P016,AgencyEMS,Left,1,0.22569,PostTest
15,P016,AgencyEMS,Left,1,0.20269,PostTest
15,P016,AgencyEMS,Left,0,0.18469,PostTest
15,P016,AgencyEMS,Right,0,0.20768999999999999,PostTest
15,P016,AgencyEMS,Left,1,0.20869,PostTest
15,P016,AgencyEMS,Left,1,0.22969,PostTest
15,P016,AgencyEMS,Right,1,0.25169,PostTest
15,P016,AgencyEMS,Right,1,0.27969,PostTest
15,P016,AgencyEMS,Left,1,0.19169,PostTest
15,P016,AgencyEMS,Right,1,0.18269,PostTest
15,P016,AgencyEMS,Left,1,0.19069,PostTest
15,P016,AgencyEMS,Right,1,0.22969,PostTest
15,P016,AgencyEMS,Left,1,0.26069,PostTest
15,P016,AgencyEMS,Right,1,0.21369,PostTest
15,P016,AgencyEMS,Right,1,0.41169,PostTest
15,P016,AgencyEMS,Right,0,0.22469,PostTest
15,P016,AgencyEMS,Right,1,0.20768999999999999,PostTest
15,P016,AgencyEMS,Left,1,0.20369,PostTest
15,P016,AgencyEMS,Right,1,0.21869,PostTest
15,P016,AgencyEMS,Right,1,0.19969,PostTest
15,P016,AgencyEMS,Right,1,0.24769,PostTest
15,P016,AgencyEMS,Right,1,0.19569,PostTest
15,P016,AgencyEMS,Right,1,0.19869,PostTest
15,P016,AgencyEMS,Right,0,0.31869,PostTest
15,P016,AgencyEMS,Left,0,0.26669,PostTest
15,P016,AgencyEMS,Left,0,0.23269,PostTest
15,P016,AgencyEMS,Right,1,0.20069,PostTest
15,P016,AgencyEMS,Left,1,0.19669,PostTest
15,P016,AgencyEMS,Left,1,0.25669,PostTest
15,P016,AgencyEMS,Right,1,0.26969,PostTest
15,P016,AgencyEMS,Right,1,0.19169,PostTest
15,P016,AgencyEMS,Right,1,0.18969,PostTest
15,P016,AgencyEMS,Left,0,0.22169,PostTest
15,P016,AgencyEMS,Right,1,0.22769,PostTest
15,P016,AgencyEMS,Right,0,0.21069,PostTest
15,P016,AgencyEMS,Left,1,0.24369,PostTest
15,P016,AgencyEMS,Right,1,0.21169,PostTest
15,P016,AgencyEMS,Right,1,0.27969,PostTest
15,P016,AgencyEMS,Left,1,0.25069,PostTest
15,P016,AgencyEMS,Right,1,0.19069,PostTest
15,P016,AgencyEMS,Right,1,0.18769,PostTest
15,P016,AgencyEMS,Left,1,0.26769,PostTest
15,P016,AgencyEMS,Right,1,0.19069,PostTest
15,P016,AgencyEMS,Left,1,0.22769,PostTest
15,P016,AgencyEMS,Left,1,0.21269,PostTest
15,P016,AgencyEMS,Right,1,0.23069,PostTest
15,P016,AgencyEMS,Left,0,0.22169,PostTest
15,P016,AgencyEMS,Left,1,0.20169,PostTest
15,P016,AgencyEMS,Right,1,0.20869,PostTest
15,P016,AgencyEMS,Right,1,0.21269,PostTest
15,P016,AgencyEMS,Left,1,0.25669,PostTest
15,P016,AgencyEMS,Left,1,0.32369,PostTest
15,P016,AgencyEMS,Right,1,0.19269,PostTest
15,P016,AgencyEMS,Right,0,0.31469,PostTest
15,P016,AgencyEMS,Left,0,0.29969,PostTest
15,P016,AgencyEMS,Left,1,0.21369,PostTest
15,P016,AgencyEMS,Left,1,0.21769,PostTest
15,P016,AgencyEMS,Right,0,0.20069,PostTest
15,P016,AgencyEMS,Right,1,0.23069,PostTest
15,P016,AgencyEMS,Left,1,0.19169,PostTest
15,P016,AgencyEMS,Right,0,0.18669,PostTest
15,P016,AgencyEMS,Right,1,0.22469,PostTest
15,P016,AgencyEMS,Right,1,0.21469,PostTest
15,P016,AgencyEMS,Right,1,0.25769,PostTest
15,P016,AgencyEMS,Left,1,0.32669,PostTest
15,P016,AgencyEMS,Right,1,0.30669,PostTest
15,P016,AgencyEMS,Left,1,0.24269,PostTest
15,P016,AgencyEMS,Right,1,0.22369,PostTest
15,P016,AgencyEMS,Left,1,0.20668999999999998,PostTest
15,P016,AgencyEMS,Right,0,0.21269,PostTest
15,P016,AgencyEMS,Left,1,0.36369,PostTest
15,P016,AgencyEMS,Right,1,0.24369,PostTest
15,P016,AgencyEMS,Right,1,0.21269,PostTest
15,P016,AgencyEMS,Left,1,0.21769,PostTest
15,P016,AgencyEMS,Left,1,0.25869,PostTest
15,P016,AgencyEMS,Right,1,0.44469,PostTest
15,P016,AgencyEMS,Right,1,0.33869,PostTest
15,P016,AgencyEMS,Left,1,0.20568999999999998,PostTest
15,P016,AgencyEMS,Right,1,0.27469,PostTest
15,P016,AgencyEMS,Right,1,0.19669,PostTest
15,P016,AgencyEMS,Left,1,0.20568999999999998,PostTest
15,P016,AgencyEMS,Left,1,0.22069,PostTest
15,P016,AgencyEMS,Right,0,0.33269,PostTest
15,P016,AgencyEMS,Left,1,0.33769,PostTest
15,P016,AgencyEMS,Left,1,0.33269,PostTest
15,P016,AgencyEMS,Right,1,0.22069,PostTest
15,P016,AgencyEMS,Right,1,0.23969,PostTest
15,P016,AgencyEMS,Left,0,0.18469,PostTest
15,P016,AgencyEMS,Right,0,0.25769,PostTest
15,P016,AgencyEMS,Left,1,0.23069,PostTest
15,P016,AgencyEMS,Right,1,0.25069,PostTest
15,P016,AgencyEMS,Left,0,0.25368999999999997,PostTest
15,P016,AgencyEMS,Right,1,0.20668999999999998,PostTest
15,P016,AgencyEMS,Left,1,0.25869,PostTest
15,P016,AgencyEMS,Left,1,0.30569,PostTest
15,P016,AgencyEMS,Left,1,0.26269,PostTest
15,P016,AgencyEMS,Right,1,0.21869,PostTest
15,P016,AgencyEMS,Left,1,0.22569,PostTest
15,P016,AgencyEMS,Right,0,0.23669,PostTest
15,P016,AgencyEMS,Left,1,0.23369,PostTest
15,P016,AgencyEMS,Right,1,0.37069,PostTest
15,P016,AgencyEMS,Left,1,0.18769,PostTest
15,P016,AgencyEMS,Left,1,0.19569,PostTest
15,P016,AgencyEMS,Right,0,0.22669,PostTest
15,P016,AgencyEMS,Left,1,0.20169,PostTest
15,P016,AgencyEMS,Left,1,0.33669,PostTest
15,P016,AgencyEMS,Right,1,0.23469,PostTest
15,P016,AgencyEMS,Right,1,0.21769,PostTest
15,P016,AgencyEMS,Left,1,0.28169,PostTest
15,P016,AgencyEMS,Left,1,0.24469,PostTest
15,P016,AgencyEMS,Left,0,0.41669,PostTest
15,P016,AgencyEMS,Left,1,0.21769,PostTest
15,P016,AgencyEMS,Left,1,0.23569,PostTest
15,P016,AgencyEMS,Right,1,0.23069,PostTest
15,P016,AgencyEMS,Left,1,0.26169,PostTest
15,P016,AgencyEMS,Left,1,0.19669,PostTest
15,P016,AgencyEMS,Right,1,0.33169,PostTest
15,P016,AgencyEMS,Left,1,0.39569,PostTest
15,P016,AgencyEMS,Right,0,0.27169,PostTest
15,P016,AgencyEMS,Left,1,0.26169,PostTest
15,P016,AgencyEMS,Right,1,0.30769,PostTest
15,P016,AgencyEMS,Right,1,0.22769,PostTest
15,P016,AgencyEMS,Right,1,0.28369,PostTest
15,P016,AgencyEMS,Right,1,0.34069,PostTest
15,P016,AgencyEMS,Right,1,0.28269,PostTest
15,P016,AgencyEMS,Left,1,0.19369,PostTest
15,P016,AgencyEMS,Left,1,0.19669,PostTest
15,P016,AgencyEMS,Left,1,0.28769,PostTest
15,P016,AgencyEMS,Right,1,0.18769,PostTest
16,P017,AgencyEMS,Right,1,0.210249,Baseline
16,P017,AgencyEMS,Left,0,0.282249,Baseline
16,P017,AgencyEMS,Left,1,0.220249,Baseline
16,P017,AgencyEMS,Right,1,0.191249,Baseline
16,P017,AgencyEMS,Right,1,0.216249,Baseline
16,P017,AgencyEMS,Left,1,0.229249,Baseline
16,P017,AgencyEMS,Left,1,0.209249,Baseline
16,P017,AgencyEMS,Left,1,0.225249,Baseline
16,P017,AgencyEMS,Left,1,0.219249,Baseline
16,P017,AgencyEMS,Left,1,0.241249,Baseline
16,P017,AgencyEMS,Left,1,0.195249,Baseline
16,P017,AgencyEMS,Left,1,0.208249,Baseline
16,P017,AgencyEMS,Left,1,0.222249,Baseline
16,P017,AgencyEMS,Left,1,0.20324899999999999,Baseline
16,P017,AgencyEMS,Right,1,0.186249,Baseline
16,P017,AgencyEMS,Left,1,0.191249,Baseline
16,P017,AgencyEMS,Right,1,0.261249,Baseline
16,P017,AgencyEMS,Right,1,0.206249,Baseline
16,P017,AgencyEMS,Left,1,0.23224899999999998,Baseline
16,P017,AgencyEMS,Left,1,0.20324899999999999,Baseline
16,P017,AgencyEMS,Right,1,0.237249,Baseline
16,P017,AgencyEMS,Left,1,0.190249,Baseline
16,P017,AgencyEMS,Left,1,0.28824900000000003,Baseline
16,P017,AgencyEMS,Right,1,0.20224899999999998,Baseline
16,P017,AgencyEMS,Left,1,0.35824900000000004,Baseline
16,P017,AgencyEMS,Left,1,0.309249,Baseline
16,P017,AgencyEMS,Left,1,0.189249,Baseline
16,P017,AgencyEMS,Left,1,0.281249,Baseline
16,P017,AgencyEMS,Left,1,0.197249,Baseline
16,P017,AgencyEMS,Right,1,0.210249,Baseline
16,P017,AgencyEMS,Left,1,0.206249,Baseline
16,P017,AgencyEMS,Left,1,0.281249,Baseline
16,P017,AgencyEMS,Right,1,0.213249,Baseline
16,P017,AgencyEMS,Right,1,0.219249,Baseline
16,P017,AgencyEMS,Left,1,0.192249,Baseline
16,P017,AgencyEMS,Right,1,0.270249,Baseline
16,P017,AgencyEMS,Left,1,0.20024899999999998,Baseline
16,P017,AgencyEMS,Right,1,0.19924899999999998,Baseline
16,P017,AgencyEMS,Right,1,0.23524899999999999,Baseline
16,P017,AgencyEMS,Right,1,0.29024900000000003,Baseline
16,P017,AgencyEMS,Right,1,0.20424899999999999,Baseline
16,P017,AgencyEMS,Right,1,0.213249,Baseline
16,P017,AgencyEMS,Right,1,0.240249,Baseline
16,P017,AgencyEMS,Right,1,0.191249,Baseline
16,P017,AgencyEMS,Left,0,0.30124900000000004,Baseline
16,P017,AgencyEMS,Left,0,0.20124899999999998,Baseline
16,P017,AgencyEMS,Left,1,0.23024899999999998,Baseline
16,P017,AgencyEMS,Left,1,0.280249,Baseline
16,P017,AgencyEMS,Right,1,0.23024899999999998,Baseline
16,P017,AgencyEMS,Left,1,0.20124899999999998,Baseline
16,P017,AgencyEMS,Left,1,0.249249,Baseline
16,P017,AgencyEMS,Right,1,0.205249,Baseline
16,P017,AgencyEMS,Left,1,0.20424899999999999,Baseline
16,P017,AgencyEMS,Right,1,0.268249,Baseline
16,P017,AgencyEMS,Right,0,0.207249,Baseline
16,P017,AgencyEMS,Right,1,0.20424899999999999,Baseline
16,P017,AgencyEMS,Left,1,0.254249,Baseline
16,P017,AgencyEMS,Left,0,0.239249,Baseline
16,P017,AgencyEMS,Right,1,0.277249,Baseline
16,P017,AgencyEMS,Left,1,0.223249,Baseline
16,P017,AgencyEMS,Left,0,0.20324899999999999,Baseline
16,P017,AgencyEMS,Right,1,0.238249,Baseline
16,P017,AgencyEMS,Left,1,0.198249,Baseline
16,P017,AgencyEMS,Right,1,0.214249,Baseline
16,P017,AgencyEMS,Left,1,0.324249,Baseline
16,P017,AgencyEMS,Left,1,0.279249,Baseline
16,P017,AgencyEMS,Right,1,0.272249,Baseline
16,P017,AgencyEMS,Left,1,0.28724900000000003,Baseline
16,P017,AgencyEMS,Right,1,0.228249,Baseline
16,P017,AgencyEMS,Right,1,0.23024899999999998,Baseline
16,P017,AgencyEMS,Right,1,0.249249,Baseline
16,P017,AgencyEMS,Right,1,0.20024899999999998,Baseline
16,P017,AgencyEMS,Left,1,0.23224899999999998,Baseline
16,P017,AgencyEMS,Left,1,0.338249,Baseline
16,P017,AgencyEMS,Right,1,0.255249,Baseline
16,P017,AgencyEMS,Left,1,0.197249,Baseline
16,P017,AgencyEMS,Left,1,0.19924899999999998,Baseline
16,P017,AgencyEMS,Right,1,0.20324899999999999,Baseline
16,P017,AgencyEMS,Left,1,0.205249,Baseline
16,P017,AgencyEMS,Left,1,0.257249,Baseline
16,P017,AgencyEMS,Right,1,0.339249,Baseline
16,P017,AgencyEMS,Left,1,0.206249,Baseline
16,P017,AgencyEMS,Right,0,0.35524900000000004,Baseline
16,P017,AgencyEMS,Right,1,0.250249,Baseline
16,P017,AgencyEMS,Left,1,0.214249,Baseline
16,P017,AgencyEMS,Right,1,0.227249,Baseline
16,P017,AgencyEMS,Right,1,0.281249,Baseline
16,P017,AgencyEMS,Left,1,0.267249,Baseline
16,P017,AgencyEMS,Left,1,0.20124899999999998,Baseline
16,P017,AgencyEMS,Right,1,0.23324899999999998,Baseline
16,P017,AgencyEMS,Right,1,0.257249,Baseline
16,P017,AgencyEMS,Left,1,0.223249,Baseline
16,P017,AgencyEMS,Left,1,0.20424899999999999,Baseline
16,P017,AgencyEMS,Left,1,0.206249,Baseline
16,P017,AgencyEMS,Left,1,0.246249,Baseline
16,P017,AgencyEMS,Left,1,0.271249,Baseline
16,P017,AgencyEMS,Right,1,0.208249,Baseline
16,P017,AgencyEMS,Left,1,0.23024899999999998,Baseline
16,P017,AgencyEMS,Right,1,0.212249,Baseline
16,P017,AgencyEMS,Left,1,0.277249,Baseline
16,P017,AgencyEMS,Right,0,0.229249,Baseline
16,P017,AgencyEMS,Left,1,0.210249,Baseline
16,P017,AgencyEMS,Right,1,0.238249,Baseline
16,P017,AgencyEMS,Right,1,0.213249,Baseline
16,P017,AgencyEMS,Right,1,0.341249,Baseline
16,P017,AgencyEMS,Left,0,0.236249,Baseline
16,P017,AgencyEMS,Right,1,0.327249,Baseline
16,P017,AgencyEMS,Right,1,0.211249,Baseline
16,P017,AgencyEMS,Left,1,0.41624900000000004,Baseline
16,P017,AgencyEMS,Right,1,0.238249,Baseline
16,P017,AgencyEMS,Left,0,0.266249,Baseline
16,P017,AgencyEMS,Left,1,0.254249,Baseline
16,P017,AgencyEMS,Left,0,0.312249,Baseline
16,P017,AgencyEMS,Left,1,0.217249,Baseline
16,P017,AgencyEMS,Left,1,0.276249,Baseline
16,P017,AgencyEMS,Right,1,0.23524899999999999,Baseline
16,P017,AgencyEMS,Left,1,0.251249,Baseline
16,P017,AgencyEMS,Left,1,0.225249,Baseline
16,P017,AgencyEMS,Right,1,0.318249,Baseline
16,P017,AgencyEMS,Right,1,0.206249,Baseline
16,P017,AgencyEMS,Right,1,0.30224900000000005,Baseline
16,P017,AgencyEMS,Right,1,0.20324899999999999,Baseline
16,P017,AgencyEMS,Left,1,0.209249,Baseline
16,P017,AgencyEMS,Left,1,0.270249,Baseline
16,P017,AgencyEMS,Right,0,0.313249,Baseline
16,P017,AgencyEMS,Left,1,0.20424899999999999,Baseline
16,P017,AgencyEMS,Right,1,0.192249,Baseline
16,P017,AgencyEMS,Left,1,0.229249,Baseline
16,P017,AgencyEMS,Left,1,0.239249,Baseline
16,P017,AgencyEMS,Left,1,0.30724900000000005,Baseline
16,P017,AgencyEMS,Left,1,0.19924899999999998,Baseline
16,P017,AgencyEMS,Left,1,0.20024899999999998,Baseline
16,P017,AgencyEMS,Right,1,0.206249,Baseline
16,P017,AgencyEMS,Right,1,0.214249,Baseline
16,P017,AgencyEMS,Left,1,0.317249,Baseline
16,P017,AgencyEMS,Left,1,0.211249,Baseline
16,P017,AgencyEMS,Right,1,0.211249,Baseline
16,P017,AgencyEMS,Left,1,0.30824900000000005,Baseline
16,P017,AgencyEMS,Left,1,0.207249,Baseline
16,P017,AgencyEMS,Right,1,0.259249,Baseline
16,P017,AgencyEMS,Left,1,0.29824900000000004,Baseline
16,P017,AgencyEMS,Right,1,0.260249,Baseline
16,P017,AgencyEMS,Left,1,0.325249,Baseline
16,P017,AgencyEMS,Right,0,0.239249,Baseline
16,P017,AgencyEMS,Right,1,0.279249,Baseline
16,P017,AgencyEMS,Right,1,0.212249,Baseline
16,P017,AgencyEMS,Left,1,0.261249,Baseline
16,P017,AgencyEMS,Right,0,0.23424899999999999,Baseline
16,P017,AgencyEMS,Left,0,0.237249,Baseline
16,P017,AgencyEMS,Left,0,0.19924899999999998,Baseline
16,P017,AgencyEMS,Right,0,0.35124900000000003,Baseline
16,P017,AgencyEMS,Right,1,0.209249,Baseline
16,P017,AgencyEMS,Right,1,0.205249,Baseline
16,P017,AgencyEMS,Left,1,0.222249,Baseline
16,P017,AgencyEMS,Right,1,0.316249,Baseline
16,P017,AgencyEMS,Right,1,0.268249,Baseline
16,P017,AgencyEMS,Left,1,0.19924899999999998,Baseline
16,P017,AgencyEMS,Right,1,0.277249,Baseline
16,P017,AgencyEMS,Right,1,0.330249,Baseline
16,P017,AgencyEMS,Right,1,0.189249,Baseline
16,P017,AgencyEMS,Right,1,0.30624900000000005,Baseline
16,P017,AgencyEMS,Left,1,0.23224899999999998,Baseline
16,P017,AgencyEMS,Right,1,0.247249,Baseline
16,P017,AgencyEMS,Right,1,0.310249,Baseline
16,P017,AgencyEMS,Left,1,0.263249,Baseline
16,P017,AgencyEMS,Right,1,0.248249,Baseline
16,P017,AgencyEMS,Right,1,0.20124899999999998,Baseline
16,P017,AgencyEMS,Left,1,0.248249,Baseline
16,P017,AgencyEMS,Left,1,0.320249,Baseline
16,P017,AgencyEMS,Right,0,0.241249,Baseline
16,P017,AgencyEMS,Right,1,0.20424899999999999,Baseline
16,P017,AgencyEMS,Right,1,0.208249,Baseline
16,P017,AgencyEMS,Left,1,0.23124899999999998,Baseline
16,P017,AgencyEMS,Right,1,0.215249,Baseline
16,P017,AgencyEMS,Right,1,0.23324899999999998,Baseline
16,P017,AgencyEMS,Left,1,0.19924899999999998,Baseline
16,P017,AgencyEMS,Left,1,0.210249,Baseline
16,P017,AgencyEMS,Left,1,0.226249,Baseline
16,P017,AgencyEMS,Right,1,0.226249,Baseline
16,P017,AgencyEMS,Left,1,0.194249,Baseline
16,P017,AgencyEMS,Right,1,0.331249,Baseline
16,P017,AgencyEMS,Left,1,0.338249,Baseline
16,P017,AgencyEMS,Right,1,0.240249,Baseline
16,P017,AgencyEMS,Left,1,0.192249,Baseline
16,P017,AgencyEMS,Left,1,0.246249,Baseline
16,P017,AgencyEMS,Left,1,0.229249,Baseline
16,P017,AgencyEMS,Left,1,0.20424899999999999,Baseline
16,P017,AgencyEMS,Right,1,0.194249,Baseline
16,P017,AgencyEMS,Right,1,0.228249,Baseline
16,P017,AgencyEMS,Left,1,0.212249,Baseline
16,P017,AgencyEMS,Right,1,0.275249,Baseline
16,P017,AgencyEMS,Right,1,0.310249,Baseline
16,P017,AgencyEMS,Right,1,0.246249,Baseline
16,P017,AgencyEMS,Left,0,0.259249,Baseline
16,P017,AgencyEMS,Right,1,0.315249,Baseline
16,P017,AgencyEMS,Left,1,0.20324899999999999,Baseline
16,P017,AgencyEMS,Right,1,0.211249,Baseline
16,P017,AgencyEMS,Right,1,0.265249,Baseline
16,P017,AgencyEMS,Right,1,0.262249,Baseline
16,P017,AgencyEMS,Left,0,0.239249,Baseline
16,P017,AgencyEMS,Right,1,0.179249,PostTest
16,P017,AgencyEMS,Left,0,0.264249,PostTest
16,P017,AgencyEMS,Left,1,0.213249,PostTest
16,P017,AgencyEMS,Right,1,0.206249,PostTest
16,P017,AgencyEMS,Left,0,0.208249,PostTest
16,P017,AgencyEMS,Left,1,0.188249,PostTest
16,P017,AgencyEMS,Left,1,0.214249,PostTest
16,P017,AgencyEMS,Right,1,0.20424899999999999,PostTest
16,P017,AgencyEMS,Left,1,0.23324899999999998,PostTest
16,P017,AgencyEMS,Right,1,0.20024899999999998,PostTest
16,P017,AgencyEMS,Left,1,0.208249,PostTest
16,P017,AgencyEMS,Right,0,0.209249,PostTest
16,P017,AgencyEMS,Right,1,0.214249,PostTest
16,P017,AgencyEMS,Left,1,0.211249,PostTest
16,P017,AgencyEMS,Left,0,0.210249,PostTest
16,P017,AgencyEMS,Left,1,0.249249,PostTest
16,P017,AgencyEMS,Right,1,0.183249,PostTest
16,P017,AgencyEMS,Left,1,0.217249,PostTest
16,P017,AgencyEMS,Left,1,0.250249,PostTest
16,P017,AgencyEMS,Left,0,0.239249,PostTest
16,P017,AgencyEMS,Left,1,0.439249,PostTest
16,P017,AgencyEMS,Right,1,0.214249,PostTest
16,P017,AgencyEMS,Left,1,0.275249,PostTest
16,P017,AgencyEMS,Left,1,0.239249,PostTest
16,P017,AgencyEMS,Left,1,0.20024899999999998,PostTest
16,P017,AgencyEMS,Right,0,0.210249,PostTest
16,P017,AgencyEMS,Left,1,0.216249,PostTest
16,P017,AgencyEMS,Left,1,0.220249,PostTest
16,P017,AgencyEMS,Left,0,0.327249,PostTest
16,P017,AgencyEMS,Left,1,0.20424899999999999,PostTest
16,P017,AgencyEMS,Right,1,0.215249,PostTest
16,P017,AgencyEMS,Right,1,0.268249,PostTest
16,P017,AgencyEMS,Right,1,0.29724900000000004,PostTest
16,P017,AgencyEMS,Right,1,0.335249,PostTest
16,P017,AgencyEMS,Left,0,0.197249,PostTest
16,P017,AgencyEMS,Left,1,0.239249,PostTest
16,P017,AgencyEMS,Right,1,0.28424900000000003,PostTest
16,P017,AgencyEMS,Left,0,0.338249,PostTest
16,P017,AgencyEMS,Right,1,0.23424899999999999,PostTest
16,P017,AgencyEMS,Right,1,0.244249,PostTest
16,P017,AgencyEMS,Left,1,0.35724900000000004,PostTest
16,P017,AgencyEMS,Left,1,0.270249,PostTest
16,P017,AgencyEMS,Right,1,0.268249,PostTest
16,P017,AgencyEMS,Left,1,0.400249,PostTest
16,P017,AgencyEMS,Left,1,0.248249,PostTest
16,P017,AgencyEMS,Left,1,0.225249,PostTest
16,P017,AgencyEMS,Right,1,0.23124899999999998,PostTest
16,P017,AgencyEMS,Left,1,0.237249,PostTest
16,P017,AgencyEMS,Left,1,0.20124899999999998,PostTest
16,P017,AgencyEMS,Left,1,0.192249,PostTest
16,P017,AgencyEMS,Left,1,0.191249,PostTest
16,P017,AgencyEMS,Left,1,0.453249,PostTest
16,P017,AgencyEMS,Left,1,0.187249,PostTest
16,P017,AgencyEMS,Right,1,0.196249,PostTest
16,P017,AgencyEMS,Right,0,0.265249,PostTest
16,P017,AgencyEMS,Right,0,0.193249,PostTest
16,P017,AgencyEMS,Right,0,0.221249,PostTest
16,P017,AgencyEMS,Right,1,0.278249,PostTest
16,P017,AgencyEMS,Left,1,0.194249,PostTest
16,P017,AgencyEMS,Left,1,0.222249,PostTest
16,P017,AgencyEMS,Right,1,0.224249,PostTest
16,P017,AgencyEMS,Left,1,0.217249,PostTest
16,P017,AgencyEMS,Left,0,0.20224899999999998,PostTest
16,P017,AgencyEMS,Left,0,0.29524900000000004,PostTest
16,P017,AgencyEMS,Left,1,0.180249,PostTest
16,P017,AgencyEMS,Left,1,0.229249,PostTest
16,P017,AgencyEMS,Right,1,0.257249,PostTest
16,P017,AgencyEMS,Left,1,0.193249,PostTest
16,P017,AgencyEMS,Left,1,0.252249,PostTest
16,P017,AgencyEMS,Right,1,0.261249,PostTest
16,P017,AgencyEMS,Right,1,0.241249,PostTest
16,P017,AgencyEMS,Right,1,0.197249,PostTest
16,P017,AgencyEMS,Left,1,0.196249,PostTest
16,P017,AgencyEMS,Right,1,0.189249,PostTest
16,P017,AgencyEMS,Left,0,0.29124900000000004,PostTest
16,P017,AgencyEMS,Left,0,0.211249,PostTest
16,P017,AgencyEMS,Left,1,0.180249,PostTest
16,P017,AgencyEMS,Right,0,0.217249,PostTest
16,P017,AgencyEMS,Left,0,0.223249,PostTest
16,P017,AgencyEMS,Right,1,0.316249,PostTest
16,P017,AgencyEMS,Left,1,0.195249,PostTest
16,P017,AgencyEMS,Left,0,0.212249,PostTest
16,P017,AgencyEMS,Left,1,0.184249,PostTest
16,P017,AgencyEMS,Right,1,0.240249,PostTest
16,P017,AgencyEMS,Left,1,0.29924900000000004,PostTest
16,P017,AgencyEMS,Left,0,0.339249,PostTest
16,P017,AgencyEMS,Left,1,0.188249,PostTest
16,P017,AgencyEMS,Right,0,0.229249,PostTest
16,P017,AgencyEMS,Left,1,0.254249,PostTest
16,P017,AgencyEMS,Right,1,0.228249,PostTest
16,P017,AgencyEMS,Right,1,0.341249,PostTest
16,P017,AgencyEMS,Left,0,0.207249,PostTest
16,P017,AgencyEMS,Right,1,0.23424899999999999,PostTest
16,P017,AgencyEMS,Left,1,0.208249,PostTest
16,P017,AgencyEMS,Right,1,0.223249,PostTest
16,P017,AgencyEMS,Left,1,0.20324899999999999,PostTest
16,P017,AgencyEMS,Right,1,0.183249,PostTest
16,P017,AgencyEMS,Left,0,0.20324899999999999,PostTest
16,P017,AgencyEMS,Left,1,0.185249,PostTest
16,P017,AgencyEMS,Right,0,0.228249,PostTest
16,P017,AgencyEMS,Right,1,0.23424899999999999,PostTest
16,P017,AgencyEMS,Left,1,0.244249,PostTest
16,P017,AgencyEMS,Left,0,0.191249,PostTest
16,P017,AgencyEMS,Left,1,0.196249,PostTest
16,P017,AgencyEMS,Left,1,0.219249,PostTest
16,P017,AgencyEMS,Left,1,0.30324900000000005,PostTest
16,P017,AgencyEMS,Left,1,0.186249,PostTest
16,P017,AgencyEMS,Left,1,0.23524899999999999,PostTest
16,P017,AgencyEMS,Left,1,0.327249,PostTest
16,P017,AgencyEMS,Left,0,0.194249,PostTest
16,P017,AgencyEMS,Right,1,0.197249,PostTest
16,P017,AgencyEMS,Left,1,0.443249,PostTest
16,P017,AgencyEMS,Right,1,0.211249,PostTest
16,P017,AgencyEMS,Left,0,0.405249,PostTest
16,P017,AgencyEMS,Left,1,0.36824900000000005,PostTest
16,P017,AgencyEMS,Left,1,0.220249,PostTest
16,P017,AgencyEMS,Left,1,0.324249,PostTest
16,P017,AgencyEMS,Right,1,0.343249,PostTest
16,P017,AgencyEMS,Right,1,0.20224899999999998,PostTest
16,P017,AgencyEMS,Right,1,0.220249,PostTest
16,P017,AgencyEMS,Right,1,0.320249,PostTest
16,P017,AgencyEMS,Left,1,0.181249,PostTest
16,P017,AgencyEMS,Left,1,0.189249,PostTest
16,P017,AgencyEMS,Left,0,0.275249,PostTest
16,P017,AgencyEMS,Left,1,0.197249,PostTest
16,P017,AgencyEMS,Right,1,0.253249,PostTest
16,P017,AgencyEMS,Right,1,0.197249,PostTest
16,P017,AgencyEMS,Left,1,0.184249,PostTest
16,P017,AgencyEMS,Left,1,0.252249,PostTest
16,P017,AgencyEMS,Left,1,0.209249,PostTest
16,P017,AgencyEMS,Right,1,0.276249,PostTest
16,P017,AgencyEMS,Left,0,0.20324899999999999,PostTest
16,P017,AgencyEMS,Right,1,0.229249,PostTest
16,P017,AgencyEMS,Right,1,0.267249,PostTest
16,P017,AgencyEMS,Right,0,0.179249,PostTest
16,P017,AgencyEMS,Right,1,0.29024900000000003,PostTest
16,P017,AgencyEMS,Right,1,0.315249,PostTest
16,P017,AgencyEMS,Left,1,0.216249,PostTest
16,P017,AgencyEMS,Left,1,0.274249,PostTest
16,P017,AgencyEMS,Right,1,0.29924900000000004,PostTest
16,P017,AgencyEMS,Right,1,0.195249,PostTest
16,P017,AgencyEMS,Left,1,0.186249,PostTest
16,P017,AgencyEMS,Right,1,0.192249,PostTest
16,P017,AgencyEMS,Right,1,0.227249,PostTest
16,P017,AgencyEMS,Right,1,0.187249,PostTest
16,P017,AgencyEMS,Right,1,0.279249,PostTest
16,P017,AgencyEMS,Right,1,0.212249,PostTest
16,P017,AgencyEMS,Left,1,0.205249,PostTest
16,P017,AgencyEMS,Right,1,0.208249,PostTest
16,P017,AgencyEMS,Left,1,0.247249,PostTest
16,P017,AgencyEMS,Right,1,0.220249,PostTest
